sales_rep,product_name,revenue_ytd,units_ytd,txn_count
7.0,Steel-Libido Peak Testosterone 75ct,3282.810000000001,231,46
7.0,STEEL LIBIDO PEAK TESTOSTERONE 75SG,6871.67,432,166
7.0,STEEL-LIBIDO PINK,115.95000000000002,5,2
7.0,Steel Libido PINK for Women,82.32,4,3
7.0,STEEL LIBIDO PINK FOR WOMEN 60SG,4062.5199999999986,219,96
7.0,Steel Libido RED,559.56,26,11
7.0,STEEL-LIBIDO RED,1867.2900000000002,71,21
7.0,Steel-Libido RED 75ct,7416.479999999998,486,95
7.0,STEEL LIBIDO RED 75SG,21548.029999999995,1374,492
7.0,STEEL LIBIDO RED VALUE SIZE 150SG,19682.86000000001,686,266
7.0,Stored Fat Belly Burner,79.50999999999999,5,2
7.0,STORED FAT BELLY BURNER,215.91,9,5
7.0,Stored Fat Belly Burner 60ct,4578.780000000001,438,72
7.0,STORED FAT BELLY BURNER 60SG,13152.449999999988,1102,402
7.0,STORED FAT BELLY BURNER PLUS CALORIE BURN GP 40SG,6535.549999999998,497,174
7.0,STORED FAT BELLY BURNER VALUE SIZE 100SG,6815.440000000001,357,133
7.0,Stress Defy,109.08000000000001,5,2
7.0,STRESS-DEFY,74.37,3,2
7.0,Stress-Defy 84ct,1989.1299999999999,109,34
7.0,STRESS DEFY BALANCED RELAXED CALM 84SG,2429.18,123,52
7.0,"STRESS-DEFY BALANCED, RELAXED, FOCUSED 30GUMMIES",1219.5500000000002,184,81
7.0,STRESS DEFY SLEEP PM 50SG,468.21999999999997,25,15
7.0,SUNNY MOOD,89.56,4,2
7.0,SUNNY MOOD W/ 5-HTP,291.07000000000005,13,5
7.0,SUNNY MOOD WITH 5 HTP 80SG,2026.7900000000002,120,61
7.0,Sunny Mood with Rhodiola 75ct,1897.2699999999995,116,41
7.0,SUNNY MOOD WITH RHODIOLA 75SG,6496.269999999999,358,143
7.0,Super Cleanse,166.59,12,5
7.0,Super Cleanse 100ct,2186.89,180,36
7.0,SUPER CLEANSE 100T,3167.9500000000003,314,127
7.0,Super Cleanse 200ct ECONOMY SIZE,2102.5400000000004,147,28
7.0,SUPER CLEANSE 200T,6975.729999999996,465,177
7.0,SUPER CLEANSER 100 PS,339.93,27,14
7.0,SUPER CLEANSER 200 PS,817.96,44,17
7.0,TESTOSTERONE BOOST RED,352.65999999999997,14,7
7.0,Testosterone Extra Fat Burner,76.12,4,2
7.0,Testosterone-Extra Fat Burner 60ct,162.35,9,3
7.0,TESTOSTERONE EXTRA FAT BURNER 60SG,8806.45,494,183
7.0,Testosterone Mega Boost RED,232.14,10,5
7.0,TESTOSTERONE MEGA BOOST RED 56SG,11642.449999999997,666,280
7.0,Testosterone Mega-Boost RED 68ct 300cc,6758.779999999999,346,83
7.0,TESTOSTERONE MEGA BOOST RED 68SG,11000.519999999997,493,180
7.0,TESTOSTERONE PRO GROWTH,447.84,16,10
7.0,Testosterone Up,133.07,6,2
7.0,TESTOSTERONE UP,220.73999999999998,6,5
7.0,Testosterone UP 60ct,3139.57,173,46
7.0,TESTOSTERONE UP 60SG,4730.470000000001,230,95
7.0,TESTOSTERONE UP MAX3 + NITRIC OXIDE BOOSTER 60SG,488.37,20,8
7.0,TESTOSTERONE UP-OVER 40,671.76,24,14
7.0,TESTOSTERONE UP PEAK PERFORMANCE 30GUMMIES,1173.3400000000001,181,81
7.0,TESTOSTERONE UP PROSTATE,223.93,7,7
7.0,Testosterone UP Prostate Defense,54.38,2,1
7.0,Testosterone UP Prostate Defense 60ct,170.46,6,2
7.0,TESTOSTERONE UP RED,1129.1699999999998,43,23
7.0,TESTOSTERONE UP RED 32SG,3283.17,259,97
7.0,Testosterone UP RED 60ct,5830.109999999998,300,54
7.0,TESTOSTERONE UP RED 60SG,12022.12000000001,578,260
7.0,TESTOSTERONE UP RED VALUE SIZE 100SG,10093.110000000006,303,119
7.0,Testosterone UP Strength & Size,145.54000000000002,6,3
7.0,Testosterone Up Strength & Size 60ct,117,5,1
7.0,TESTOSTERONE UP STRENGTH & SIZE 60SG,5474.250000000001,244,106
7.0,TESTOSTERONE UP VALUE SIZE 120SG,5216.449999999999,139,62
7.0,TESTOSTERONE XTRA FAT BRN,0,0,1
7.0,TESTOSTERONE-XTRA FAT BRN,156.73000000000002,7,5
7.0,TESTOSTERONE XTRA STRNGTH,223.93,7,4
7.0,TESTOSTER THERMO BURN MAX,51.18,2,2
7.0,TESTSTERONE STRENGTH&SIZE,55.98,2,5
7.0,THERMO BURN STUBBORN FAT,139.92999999999998,7,5
7.0,Thermo Burn Stubborn Fat Metabolizer 60ct,2158.36,166,53
7.0,THERMO BURN STUBBORN FAT METABOLIZER 60SG,4303.68,266,123
7.0,THERMO-FUEL MAX FAT BURNR,111.95,5,3
7.0,TRIPLE-BOOST CAFFEINEFREE,367.8,20,9
7.0,Triple Boost Caffeine Free Energy,31.26,2,1
7.0,TRIPLE BOOST CAFFEINE FREE ENERGY 75SG,3897.0200000000004,263,106
7.0,TRIPLE DIET FAT REDUCTION,158.31,9,4
7.0,Triple Diet Fat Reduction Max Accelerator 72ct,2255.49,180,62
7.0,TRIPLE DIET FAT REDUCTION MAX ACCELERATOR 72SG,4699.0599999999995,333,153
7.0,Triple Source Magnesium Ashwagandha,149.52,10,3
7.0,Triple Source MAGNESIUM ASHWAGANDHA 60ct,169.48000000000002,12,2
7.0,TRIPLE SOURCE MAGNESIUM + ASHWAGANDHA 60SG,7959.279999999999,577,187
7.0,Triple Tea Fat Burner,33.980000000000004,2,1
7.0,TRIPLE-TEA FAT BURNER,259.87,13,7
7.0,Triple-Tea Fat Burner 75ct,2953.0300000000007,199,65
7.0,TRIPLE TEA FAT BURNER 75SG,3162.120000000001,199,94
7.0,TRIPLE TEA FAT BURNER 75SG ##V,32.78,2,1
7.0,Turbo-Energy Libido-Max RED,146.78999999999996,9,5
7.0,TURBO-ENERGY LIBIDO-MAX RED 72CAP,1065.61,197,111
7.0,TURMERIC WHOLE BODY,839.6500000000001,35,11
7.0,TURMERIC WHOLE-BODY EXTRA,191.88,12,8
7.0,"TYPE 1,2,3 COLLAGEN PEPTI",89.56,4,7
7.0,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG",821.03,52,27
7.0,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG ##V",18.36,1,1
7.0,"Type I, II & III Collagen Peptides + Astaxanthin 60ct",201.48,12,6
7.0,ULTIMATE CLEANSE 120+120T,4070.2799999999997,209,89
7.0,Ultimate Cleanse (2 Part Program),2334.8200000000006,151,22
7.0,ULTIMATE CLEANSE 7 DAY,347.71,29,10
7.0,Ultimate Cleanse (Herb & Fiber),23.99,1,1
7.0,ULTIMATE CLEANSER,1103.5400000000002,46,18
7.0,Urgent Rescue Mega Vita-C 60ct,81.32000000000001,6,1
7.0,Urinary Cleanse & Flush,47.96,4,2
7.0,URINARY CLEANSE & FLUSH,143.88,12,6
7.0,URINARY CLEANSE & FLUSH 60C,1665.8,171,76
7.0,Urinary Flush & Support 60ct,235.97,22,7
7.0,V02 FAT BURNER MAX,95.96,4,4
7.0,V02 Max Performance Fat Burner,47.98,2,1
7.0,VISION SHARP EYE HEALTH,879.5600000000002,44,13
7.0,Vision Sharp Multi Nutrient Eye Health,16.990000000000002,1,1
7.0,Vision Sharp Multi-Nutrient Eye Health 42ct,1858.7600000000002,125,51
7.0,VISION SHARP MULTI NUTRIENT EYE HEALTH 42SG,7017.8399999999965,435,176
7.0,Vita C Plus Urgent Rescue,118.32,8,4
7.0,VITA C PLUS URGENT RESCUE,31.98,2,1
7.0,VITA C PLUS URGENT RESCUE 60SG,4519.779999999999,363,145
7.0,VITALITY+RECOVERY TESTOST,587.79,21,13
7.0,VITALITY & RECOVERY TESTOSTERONE UP MEN 60+ 60SG,3965.290000000001,198,86
7.0,VO2 MAX PERFORMANCE FAT BURNER 60SG,2482.9,131,55
7.0,WEEKEND COLON FLUSH,43.14,6,2
7.0,Weekend Colon Flush 16ct,382.69,75,17
7.0,WEEKEND COLON FLUSH 16SG,61.47,11,4
7.0,Whole Body Turmeric Curcumin C3,123.92000000000002,9,3
7.0,Whole Body Turmeric Curcumin C3 60ct,3666.4700000000003,343,85
7.0,WHOLE BODY TURMERIC + CURCUMIN C3 COMPLEX 60SG,6181.259999999998,491,182
7.0,WHOLE BODY TURMERIC+ VALUE SIZE 120SG,5019.29,257,113
7.0,Women's 73 Nutrient Multi,29.98,2,1
7.0,WOMENS 73 NUTRIENT MULTI,239.84,16,5
7.0,WOMEN'S 73 NUTRIENT MULTI 60SG,702.39,57,18
7.0,YOHIMBE-PLUS MAX,459.7700000000001,23,11
7.0,Yohimbe Plus Maximum Enhancement,107.94,6,3
7.0,YOHIMBE PLUS MAXIMUM PERFORMANCE 100SG,5948.790000000003,376,176
71.0,14-Day Acai Berry Cleanse 56ct,33231.74999999999,4308,58
71.0,15 Day Weight Loss Cleanse,35.97,3,1
71.0,15DAY WEIGHT LOSS CLENSE & FLS 60T,11165.129999999974,1133,634
71.0,15-Day Weight Loss Support Cleanse & Flush 60ct,7720.5,852,46
71.0,2-IN-1 Cleanse & Flush Weight Loss Support 60ct,12287.349999999999,1032,36
71.0,2IN1 CLEANSE & FLUSH WEIGHT LOSS SUPPORT 60SG,46586.48999999997,3726,1586
71.0,2-IN-1 Kidney & Liver Super Cleanse 60ct,52873.97999999998,3585,70
71.0,2IN1 KIDNEY & LIVER SUPER CLEANSE 60SG,169445.44999999876,10870,4228
71.0,3IN1 CARB BLOCKER MAXIMUM STRENGTH 75SG,52503.14999999989,4209,1987
71.0,3IN1 CARB BLOCKER MAX STRENGTH VALUE SIZE 150SG,832.9699999999999,36,17
71.0,3IN1 JOINT FORMULA,1561.7700000000002,63,10
71.0,3IN1 JOINT FORMULA 60SG,6698.5099999999975,339,176
71.0,3-in-1 Joint Formula 90ct,45815.329999999994,2491,98
71.0,3IN1 JOINT FORMULA 90SG,84055.88999999984,4340,2104
71.0,5-Day Liquid Cleanse & Flush 10ct,3588.0299999999997,350,26
71.0,5-HTP XTRA DOUBLE POTENCY,47.97,3,1
71.0,7DAY ULTIMAT CLEANS 2PART 1KIT,835.33,85,34
71.0,7-Day Ultimate Cleanse (2 Part Program),12286.46,1362,20
71.0,ACTIVE CLEANSE PROBIOTIC,275.85,15,3
71.0,Active-Energy Magnum Maca  84ct (300cc),-82.03999999999999,-7,3
71.0,Advanced Absorption Mega B-Complex 60ct,39604.74999999997,3728,121
71.0,ADVANCED ABSORPTION MEGA B COMPLEX 60SG,195893.50999999812,17563,6083
71.0,ALLER-PURE HISTAMINE CLEAR 54SG,676.5699999999999,26,9
71.0,Aller-Pure Histamine Support 54ct,1151.52,48,6
71.0,Allowance,-5474.26,-58,58
71.0,Aloe & Triphala Active-Cleanse and Probiotics 60ct,18677.029999999995,1359,38
71.0,ALOE & TRIPHALA ACTIVE CLEANSE & PROBIOTICS 60SG,6813.970000000001,475,248
71.0,ANTI-GAS DIGESTIVE ENZYME,165.51,9,3
71.0,Anti-Gas Digestive Enzymes 45ct,11189.209999999995,815,43
71.0,ANTI-GAS DIGESTIVE ENZYMES 45SG,265.92,18,4
71.0,APPLE CIDER VINEGAR + METABOLISM 40GUMMIES,415.08,68,34
71.0,ASHWAGANDHA HEALTHY BRAIN MOOD & STRESS60CAPS,171.05,25,18
71.0,Ashwagandha Healthy Brain Mood & Stress 60ct,5426.300000000001,252,17
71.0,ASHWAGANDHA MOOD & STRESS,215.91,9,2
71.0,ASHWAGANDHA XTRA STRENGTH,172.71,9,3
71.0,B-12 QUICK RELEASE EXTRA,383.76,24,4
71.0,BEET ROOT RED,1379.3100000000002,69,9
71.0,Beet Root RED 60ct,10765.820000000002,720,48
71.0,BEET ROOT RED 60SG,6057.71,375,115
71.0,BEETS-4-CARDIO,179.91,9,3
71.0,Beets-4-Cardio Peak Performance 60ct,3777.48,252,13
71.0,BEETS 4 CARDIO PEAK PERFORMANCE 60SG,1154.42,74,30
71.0,BELLY BURNER+CALORIE BURN,158.31,9,2
71.0,BELLY BURNER STORED FAT,637.98,42,9
71.0,BERBERINE BODY+FAT BURNER,1007.58,42,5
71.0,BIOTIN 6000,367.79999999999995,20,7
71.0,Biotin-6000 Strength & Protection 60ct,4004.1299999999997,290,33
71.0,BIOTIN 6000 STRENGTH & PROTECTION 60SG,42967.890000000145,2994,1320
71.0,BLOAT-AWAY,527.7,30,3
71.0,Bloat-Away 60ct,11272.17,863,46
71.0,BLOAT AWAY 60SG,57183.16999999979,4125,2215
71.0,Blood Sugar Balance Berberine-Body+Fat Burner 56ct,19201.88,1084,78
71.0,BLOOD SUGAR BALANCE BERBERINE BODY+FAT BURNER 56SG,85379.65999999896,4575,2109
71.0,Body Fat-Diet System-Six RED 72ct,8015.210000000001,511,33
71.0,BODY FAT DIET SYSTEM SIX RED 72SG,44607.88000000026,2648,1386
71.0,BRAIN AWAKE,474.93,27,7
71.0,Brain Awake 60ct,24577.720000000005,1968,54
71.0,BRAIN AWAKE 60SG,16538.930000000033,1152,685
71.0,Brain Awake Max3 + Nitric Oxide Booster 60ct,143.88,12,1
71.0,BRAIN AWAKE MAX3 + NITRIC OXIDE BOOSTER 60SG,48,3,2
71.0,BRAIN AWAKE RED,527.67,33,7
71.0,Brain Awake RED 60ct,18315.379999999997,1550,75
71.0,BRAIN AWAKE RED 60SG,52424.729999999865,4192,1966
71.0,CARB BLOCKER MAX STRENGTH,515.7900000000001,21,7
71.0,CBD 15MG 60SG,3141.9300000000003,155,36
71.0,CBD 15mg Gummies Mixed Berry 30ct,532.56,48,2
71.0,CBD 15mg + Melatonin Gummies Lemon Lime 30ct,2878.8,120,10
71.0,CBD 15 MG + MELATONIN LEMON LIME 30GUMMY,2017,78,18
71.0,CBD 15 MG MIXED BERRY 30GUMMY,461.02000000000004,20,5
71.0,CBD 15 MG MIXED BERRY 30GUMMY ##V,224.88,10,2
71.0,CBD + 15mg Per Soft-Gel 60ct,15927.720000000001,828,34
71.0,CBD 30MG 60SG,9828.58,307,73
71.0,CBD 30mg Gummies Raspberry Ripple 30ct,6621.240000000002,276,14
71.0,CBD + 30mg Per Soft-Gel 60ct,10854.119999999999,348,26
71.0,CBD 30 MG RASPBERRY RIPPLE 30GUMMY,5541.650000000001,229,46
71.0,CBD 30 mg ##V,545.66,16,6
71.0,CBD 50MG 60SG,10336.890000000001,219,49
71.0,CBD + 50mg Per Soft-Gel 60ct,21763.199999999997,480,27
71.0,CBD+ASHWAGANDHA,399.79999999999995,20,6
71.0,CBD + Ashwagandha 60ct,5216.52,348,22
71.0,CBD + ASHWAGANDHA 60SG,574.9,36,9
71.0,CBD Balm 1000mg 2oz,2504.8799999999997,72,6
71.0,CBD BALM 1000MG 2OZ,963.06,28,7
71.0,CBD Balm + Arnica 1000mg,7514.639999999999,216,9
71.0,CBD BALM + ARNICA 1000MG CBD 2OZ,1235.3700000000001,34,9
71.0,CBD BALM + LEMONGRASS 1000MG 2OZ,114.12,3,1
71.0,CBD BALM + MENTHOL 1000MG CBD 2OZ,574.77,17,3
71.0,CBD Cream + Arnica 1000mg,6679.679999999999,192,7
71.0,CBD CREAM + ARNICA 1000MG CBD 3.3OZ,1154.6399999999999,32,11
71.0,CBD Cream + Menthol 1000mg,47.17,1,1
71.0,CBD CREAM + MENTHOL 1000MG CBD 3.3OZ,279.26,8,3
71.0,CBD EXTRA STRENGTH+SLEEP,69.57000000000001,3,5
71.0,CBD Gel + Arnica 1000mg,3224.6399999999994,96,4
71.0,CBD GEL + ARNICA 1000MG CBD 3.3OZ,1262.27,35,9
71.0,CBD Gel + Menthol 1000mg,834.9599999999999,24,1
71.0,CBD GEL + MENTHOL 1000MG CBD 3.3OZ,171.64,5,2
71.0,CBD GUMMY MELATONIN 15MG,383.88,12,2
71.0,CBD GUMMY RASPBERRY 30MG,683.76,24,4
71.0,CBD + Melatonin 60ct,496.43999999999994,36,3
71.0,CBD + MELATONIN 60SG,347.56000000000006,25,10
71.0,CBD OIL 1000MG PEPPERMINT 1OZ,3506.3500000000004,126,31
71.0,CBD OIL 1000MG UNFLAVORED 1OZ,5134.22,185,38
71.0,CBD OIL 2000MG PEPPERMINT 2OZ,1453.7,35,8
71.0,CBD OIL 2000MG UNFLAVORED 2OZ,1058.55,24,7
71.0,CBD OIL 250MG UNFLAVORED 1OZ,2242.09,199,41
71.0,CBD OIL 250MG UNFLAVORED 1OZ ##V,141.6,12,1
71.0,CBD Oil Drops 1000mg (Peppermint) 1 fl. oz.,1266.72,48,3
71.0,CBD Oil Drops 250mg (flavorless) 1 fl. oz.,4790.76,444,21
71.0,CBD+POWER TO SLEEP,110.34,6,6
71.0,CBD + Power to Sleep 60ct,6288.719999999999,456,10
71.0,CBD + POWER TO SLEEP 60SG,1059.45,73,16
71.0,CBD + Stress Defy 84ct,-251.88,-12,3
71.0,CBD + Sunny Mood 75ct,-302.28,-12,3
71.0,CBD+TURMERIC,556.56,24,8
71.0,CBD + Turmeric 60ct,6946.32,408,21
71.0,CBD + TURMERIC 60SG,1822.0100000000002,97,29
71.0,CLA Lean Body Fat Reduction 80ct,9168.039999999997,730,40
71.0,C.L.A. LEAN BODY FAT REDUCTION 80SG,211.89,16,10
71.0,CLA LEAN FAT REDUCTION,151.11,9,2
71.0,CLEANSE&FLUSH WEIGHT LOSS,479.7,30,7
71.0,Clinically Proven Verisol Collagen Beauty Fine Lines & Wrinkles 80ct,3545.47,212,15
71.0,COLLAGEN BEAUTY,278.28000000000003,12,6
71.0,COLLAGEN BEAUTY 80CAP,746.44,69,40
71.0,COLON FLUSH XTRA STRENGTH,335.78999999999996,21,5
71.0,COQ10 RED,520.59,21,5
71.0,CoQ10-RED 60ct,6647.78,360,19
71.0,COQ10 RED 60SG,1881.58,91,31
71.0,D3 & K2 COMPLEX HI-PO,561.21,39,7
71.0,DAILY GENTLE CLEANSE,479.7,30,7
71.0,Daily Gentle Cleanse 60ct,14001.020000000002,1202,62
71.0,DAILY GENTLE CLEANSE 60SG,22442.08999999995,1734,990
71.0,Daily Multi Testosterone UP Booster for Men 60ct,8419.320000000002,468,30
71.0,DAILY MULTI TESTOSTERONE UP BOOSTER FOR MEN 60SG,1528.5999999999997,81,37
71.0,DEEP TISSUE COLLAGEN-PURE,59.97,3,1
71.0,Deep Tissue Collagen-Pure 80ct,14226.57,1007,37
71.0,DEEP TISSUE COLLAGEN PURE 80SG,4180.16,256,125
71.0,Double Potency 5-HTP Extra 60ct,15142.89,1277,47
71.0,DOUBLE POTENCY 5 HTP EXTRA 60SG,2038.2400000000002,159,60
71.0,Double Potency CBD 30mg 90ct Value Size 400cc,7450.2,180,10
71.0,Double Potency CBD (30mg Per Soft-Gel) 15ct 200cc,1546.71,129,10
71.0,DOUBLE POTENCY CBD 30MG VALUE SIZE 90SG,1756.4,39,11
71.0,DOUBLE POTENCY FISH OIL PURE 60SG,311.48,25,6
71.0,DOUBLE POTENCY FISH OIL PURE 60SG ##V,96.58000000000001,8,3
71.0,Double Potency Ginkgo Biloba,17.990000000000002,1,1
71.0,Double- Potency Ginkgo Biloba 60ct,9035.660000000003,615,48
71.0,DOUBLE POTENCY GINKGO BILOBA 60SG,46723.40000000024,2993,1490
71.0,DOUBLE POTENCY ONE PER DAY CBD 30MG 15SG,896.25,71,21
71.0,DOUBLE POTENCY ONE PER DAY CBD 30MG 15SG ##V,26.22,2,1
71.0,Dual-Action Fat Burner RED 75ct,3957.36,264,16
71.0,DUAL ACTION FAT BURNER RED 75SG,191.9,12,5
71.0,DUAL ACTION FAT BURNR RED,59.97,3,1
71.0,DUAL ACTION TESTOSTERONE UP PROSTATE DEFENSE 60SG,49702.30000000002,1990,865
71.0,EMPTY UNIQUE BLUE FLOOR STAND 12PC,0,10,10
71.0,EMPTY UNIQUE ORANGE FLOOR STAND 12PC,0,4,4
71.0,EMPTY UNIVERSAL GREEN FLOOR STAND GLP1 12PC,0,17,17
71.0,EMPTY UNIVSL GREEN FLOOR STAND DISPLAY (Q3) 24PC,0,31,31
71.0,ENERGY & ENDURANCE TESTOSTERONE UP MEN 40+ 60SG,39794.53999999999,1815,673
71.0,Energy & Endurance Testosterone UP Men Over 40 60ct,12316.930000000004,588,41
71.0,ESTROPAUSE MENOPAUSE,47.97,3,1
71.0,EstroPause Menopause Support,27.18,2,1
71.0,EstroPause Menopause Support 80ct,7050.120000000001,588,41
71.0,ESTROPAUSE MENOPAUSE SUPPORT 80SG,43971.499999999956,3486,1851
71.0,Extra-Energy Thermo-Fuel Max Fat Burner 100ct,7605.87,453,29
71.0,EXTRA ENERGY THERMO FUEL MAX FAT BURNER 100SG,1005.0699999999999,57,24
71.0,Extra-Strength Alpha-Choline Brain & Muscle Support 60ct,0,12,3
71.0,Extra Strength Ashwagandha 60ct,12154.949999999999,864,41
71.0,EXTRA STRENGTH ASHWAGANDHA 60SG,2963.4800000000005,199,78
71.0,Extra Strength CBD 50mg 90ct Value Size 400cc,23036.159999999996,384,11
71.0,Extra-Strength CBD (50mg Per Soft-Gel) 15ct 200cc,1079.28,72,6
71.0,EXTRA STRENGTH CBD 50MG VALUE SIZE 90SG ,2238.9000000000005,35,18
71.0,Extra Strength CBD Oil 2000mg (peppermint) 2 fl. oz.,4966.8,120,6
71.0,Extra Strength CBD Oil Drops 1000mg (Unflavored) 1 fl. oz.,6966.96,264,10
71.0,Extra Strength CBD Oil Drops 2000mg (flavorless) 2 fl. oz.,3973.44,96,5
71.0,EXTRA STRENGTH CBD + POWER TO SLEEP 60SG,114.09,6,1
71.0,Extra Strength Colon Flush 60ct,9015.28,766,23
71.0,EXTRA STRENGTH COLON FLUSH 60SG,33363.150000000016,2674,1136
71.0,EXTRA STRENGTH ONE PER DAY CBD 50MG 15SG,780.03,47,14
71.0,EXTRA STRENGTH ONE PER DAY CBD 50MG 15SG ##V,49.18,3,1
71.0,EXTRA STRENGTH TESTOSTERONE UP PRO GROWTH 60SG,1256.7299999999998,57,25
71.0,"Extra Strength Testosterone Up v2, 60ct",5973.360000000001,264,17
71.0,EXTRA STRENGTH TESTOSTERONE UP X2 60SG,1914.2500000000005,74,37
71.0,FEMALE BALANCE KSM-66,215.91,9,2
71.0,FEMALE BALANCE KSM-66 60CAP,2022.3200000000004,117,40
71.0,Female Balance KSM-66 Ashwagandha 60ct,2374.6800000000003,132,11
71.0,FORSKOLIN FAT LOSS DIET 60SG,18850.349999999948,1251,734
71.0,Forskolin Fat-Loss Diet Stimulator 60ct,5192.16,384,29
71.0,FORSKOLIN LIPO STIMULATOR,165.51,9,3
71.0,Garcinia HCA Fat Reduction Diet 90ct,568.32,48,4
71.0,GARCINIA HCA FAT REDUCTION DIET 90SG,245.37,17,10
71.0,GINKGO BILOBA 2X POTENCY,299.85,15,4
71.0,GINKGO FOCUS&MEMORY VALUE,1091.6100000000001,39,8
71.0,GINKGO MAX FOCUS & MEMORY,383.76,24,5
71.0,GINKGO SMART MAX FOCUS & MEMORY 120SG,93540.63000000056,4283,2047
71.0,Ginkgo Smart Maximum Focus & Memory 120ct VALUE SIZE,46836.32000000001,2257,83
71.0,Ginkgo Smart Maximum Focus & Memory 60ct,5588.960000000001,474,44
71.0,GINKGO SMART MAXIMUM FOCUS & MEMORY 60SG,86857.83999999962,7029,3139
71.0,GINZA PLUS ENDURANCE VITALITY BALANCE 75SG,2178.0000000000005,182,99
71.0,Ginza-Plus Maca & Rhodiola 75ct,388.44,36,3
71.0,Gluten & Dairy Digestive Aid 50ct,9216.2,762,18
71.0,GLUTEN & DAIRY DIGESTIVE AID 50SG,135.27,12,5
71.0,GOOD MOOD SLEEP PM,191.88,12,4
71.0,Good Mood Sleep PM 54ct,4441.35,396,24
71.0,GOOD MOOD SLEEP PM 54SG,1004.9300000000001,78,42
71.0,Green Tea Fat Burner 30ct,4717.460000000001,816,19
71.0,Green Tea Fat Burner 90ct SSLV,56295.31999999999,5201,127
71.0,Green Tea Fat Metabolizer,19.99,1,1
71.0,GREEN TEA FAT METABOLIZER,659.7900000000001,21,7
71.0,Green Tea Fat Metabolizer 150ct VALUE SIZE,2806.92,108,9
71.0,Green Tea Fat Metabolizer 75ct,2090.42,150,23
71.0,GREEN TEA FAT METABOLIZER 75SG,69844.19999999995,4435,2227
71.0,GREEN TEA FAT METABOLIZER VALUE 150SG,461.39,16,3
71.0,Green Tea Triple Fat Burner 30ct,16836.379999999997,2316,43
71.0,Gummies Apple Cider Vinegar 40ct,952.95,126,10
71.0,Gummies Maca Root Ashwagandha 42ct,1270.86,138,11
71.0,Gummies Magnesium Whole-Body 40ct,683.31,90,9
71.0,Gummies Milk Thistle Liver Detox 30ct,1270.86,126,10
71.0,Gummies Stress-Defy Balanced 30ct,1270.86,126,10
71.0,Gummies Testosterone Up Peak 30ct,527.52,54,7
71.0,GUT TO BRAIN HUNGER CNTRL,230.31,9,3
71.0,Gut-to-Brain Hunger Control 60ct,14250.440000000004,736,47
71.0,GUT TO BRAIN HUNGER CONTROL 60SG,63547.00999999953,3184,1600
71.0,Hair Follicle Stimulator 60ct,5228.68,332,19
71.0,HAIR FOLLICLE STIMULATOR 60SG,28755.230000000018,1535,528
71.0,HAIR & NAILS LONG+STRONG,527.67,33,7
71.0,HEALTHY BRAIN 24HR FOCUS,215.91,9,3
71.0,HEALTHY BRAIN ALA 60CAPS,379.05000000000007,24,11
71.0,Healthy Brain ALA 60ct,1870.92,108,9
71.0,HEALTHY BRAIN ALA&BACOPA,0,0,1
71.0,Healthy Brain All-Day Focus 50ct,26813.28,2856,45
71.0,Healthy Brain All-Day Focus 60ct,7026.890000000001,396,21
71.0,HEALTHY BRAIN ALL DAY FOCUS 60SG,1154.4,59,22
71.0,HEALTHY FLOW SAW PALMETTO,579.75,25,6
71.0,Healthy-Flow Saw Palmetto 60ct,3943.2000000000003,240,16
71.0,HEALTHY FLOW SAW PALMETTO 60SG,2012.9099999999999,101,43
71.0,HEALTHY TRACT PREBIOTIC 60SG,431.2299999999999,35,16
71.0,HEALTHY TRACT PREBIOTIC 60SG ##V,34.54,3,2
71.0,HIGH POTENCY D3 & K2 COMPLEX 60SG,8553.99,744,158
71.0,High Potency Mega D3+K2 Turmeric Extract 60ct,42032.70999999998,4049,94
71.0,IMMUNO-SHIELD ALL SEASON,554.0699999999999,33,5
71.0,Immuno-Shield All Season Wellness 100ct,27055.09999999999,2304,73
71.0,IMMUNO SHIELD ALL SEASON WELLNESS 100SG,14542.010000000013,1056,452
71.0,Immuno-Shield with Elderberry 60ct,8142.839999999998,756,53
71.0,IMMUNO-SHIELD W/ SAMBUCUS,345.36,24,3
71.0,IMMUNO-SHIELD W/ SAMBUCUS ELDERBERRY 60SG,1088.32,93,24
71.0,INFLAMMA-LESS,1007.5500000000001,45,8
71.0,Inflamma-Less 80ct,30326.099999999988,1835,81
71.0,INFLAMMA LESS 80SG,33723.829999999994,1945,844
71.0,INHOLTRA,647.76,24,2
71.0,INHOLTRA LUBRI-JOINT 120C,1745.17,85,11
71.0,Inholtra Premium Lubri-Joint 120ct,23501.969999999998,506,30
71.0,Keto-Karma Burn Fat RED 72ct,3714.5300000000007,252,20
71.0,KETO KARMA BURN FAT RED 72SG,404.99,26,12
71.0,KIDNEY & LIVER SUPER CLNS,479.76,24,7
71.0,L-Arginine + Horney Goat Weed 75ct,8727.29,593,68
71.0,L-ARGININE+HORNYGOAT WEED,359.82,18,4
71.0,L-ARGININE + HORNY GOAT WEED 72SG,85150.50000000006,5458,2582
71.0,L-CITRULLINE+L-ARGININE,191.88,12,4
71.0,L-Citrulline + L-Arginine 60ct,5756.040000000001,396,33
71.0,L-CITRULLINE + L ARGININE 60SG,2681.170000000001,208,77
71.0,Libido-Max 30ct SKINNY,3242.16,504,22
71.0,Libido-Max 75ct,32085.359999999993,1944,62
